image_path,author
wikiart/Gustave_Dore/gustave-dore_don-quixote-90.jpg,Gustave_Dore
wikiart/Nicholas_Roerich/nicholas-roerich_from-beyond.jpg,Nicholas_Roerich
wikiart/Gustave_Dore/gustave-dore_vivien-and-merlin.jpg,Gustave_Dore
wikiart/Pablo_Picasso/pablo-picasso_portrait-of-gertrude-stein-1906.jpg,Pablo_Picasso
wikiart/Albrecht_Durer/albrecht-durer_ecce-homo-1512.jpg,Albrecht_Durer
wikiart/Ivan_Shishkin/ivan-shishkin_old-oak-1866.jpg,Ivan_Shishkin
wikiart/Claude_Monet/claude-monet_white-azaleas-in-a-pot.jpg,Claude_Monet
wikiart/Eugene_Boudin/eugene-boudin_shore-at-sainte-adresse-low-tide-1894.jpg,Eugene_Boudin
wikiart/Marc_Chagall/marc-chagall_joseph-being-seventeen-years-old-goes-with-his-brothers-and-the-flocks-genesis-xxxvii-2.jpg,Marc_Chagall
wikiart/Pyotr_Konchalovsky/pyotr-konchalovsky_portrait-of-alexander-alexandrovich-fadeyev-1941.jpg,Pyotr_Konchalovsky
wikiart/Nicholas_Roerich/nicholas-roerich_annunciation-virgin-mary-1907.jpg,Nicholas_Roerich
wikiart/Salvador_Dali/salvador-dali_crucifixion-corpus-hypercubicus-1954.jpg,Salvador_Dali
wikiart/Raphael_Kirchner/raphael-kirchner_to-love.jpg,Raphael_Kirchner
wikiart/Ilya_Repin/ilya-repin_portrait-of-countess-natalia-golovina-1896.jpg,Ilya_Repin
wikiart/Pierre_Auguste_Renoir/pierre-auguste-renoir_gypsy-girl-1879.jpg,Pierre_Auguste_Renoir
wikiart/Nicholas_Roerich/nicholas-roerich_pir-panjal-1925-1.jpg,Nicholas_Roerich
wikiart/Childe_Hassam/childe-hassam_street-scene-montmartre.jpg,Childe_Hassam
wikiart/Nicholas_Roerich/nicholas-roerich_border-of-tibet-tsaidam-1936.jpg,Nicholas_Roerich
wikiart/Pierre_Auguste_Renoir/pierre-auguste-renoir_the-embroiderer-woman-embroidering-in-a-garden.jpg,Pierre_Auguste_Renoir
wikiart/Pyotr_Konchalovsky/pyotr-konchalovsky_portrait-of-margot-1946.jpg,Pyotr_Konchalovsky
wikiart/Pyotr_Konchalovsky/pyotr-konchalovsky_portrait-of-a-spanish-girl-blasphemes-hulita-perikaccho-1939.jpg,Pyotr_Konchalovsky
wikiart/Paul_Cezanne/paul-cezanne_ile-de-france-landscape-1880-1.jpg,Paul_Cezanne
wikiart/Claude_Monet/claude-monet_poppy-field-in-a-hollow-near-giverny.jpg,Claude_Monet
wikiart/Nicholas_Roerich/nicholas-roerich_message-from-shambhala-1931.jpg,Nicholas_Roerich
wikiart/Vincent_van_Gogh/vincent-van-gogh_plaster-statuette-of-a-female-torso-1886-2.jpg,Vincent_van_Gogh
wikiart/Pyotr_Konchalovsky/pyotr-konchalovsky_still-life-bird-cherry-1932.jpg,Pyotr_Konchalovsky
wikiart/Vincent_van_Gogh/vincent-van-gogh_l-ecorche-and-borghese-gladiator-1887.jpg,Vincent_van_Gogh
wikiart/Edgar_Degas/edgar-degas_the-nurse-1873.jpg,Edgar_Degas
wikiart/Nicholas_Roerich/nicholas-roerich_himalayas-6.jpg,Nicholas_Roerich
wikiart/Martiros_Saryan/martiros-saryan_flowers-1929.jpg,Martiros_Saryan
wikiart/Paul_Cezanne/paul-cezanne_tulips-in-a-vase-1892.jpg,Paul_Cezanne
wikiart/Marc_Chagall/marc-chagall_moses-with-the-tablets-of-the-law-1961.jpg,Marc_Chagall
wikiart/Raphael_Kirchner/raphael-kirchner_single-items-7.jpg,Raphael_Kirchner
wikiart/Albrecht_Durer/albrecht-durer_noble-woman-at-horses-and-lansquenet.jpg,Albrecht_Durer
wikiart/Pyotr_Konchalovsky/pyotr-konchalovsky_self-portrait-1912.jpg,Pyotr_Konchalovsky
wikiart/Claude_Monet/claude-monet_pourville-sunset.jpg,Claude_Monet
wikiart/Vincent_van_Gogh/vincent-van-gogh_orchard-and-house-with-orange-roof-1888.jpg,Vincent_van_Gogh
wikiart/Vincent_van_Gogh/vincent-van-gogh_church-pew-with-worshippers-1882(1).jpg,Vincent_van_Gogh
wikiart/Pablo_Picasso/pablo-picasso_a-girl-from-avignon-1907.jpg,Pablo_Picasso
wikiart/Vincent_van_Gogh/vincent-van-gogh_head-of-a-peasant-woman(1).jpg,Vincent_van_Gogh
wikiart/Claude_Monet/claude-monet_frost.jpg,Claude_Monet
wikiart/Ivan_Shishkin/ivan-shishkin_in-the-forest.jpg,Ivan_Shishkin
wikiart/Childe_Hassam/childe-hassam_the-fishermen-cos-cob.jpg,Childe_Hassam
wikiart/Nicholas_Roerich/nicholas-roerich_bogdo-ul-1927.jpg,Nicholas_Roerich
wikiart/Gustave_Dore/gustave-dore_don-quixote-113.jpg,Gustave_Dore
wikiart/Pierre_Auguste_Renoir/pierre-auguste-renoir_gabrielle-and-jean.jpg,Pierre_Auguste_Renoir
wikiart/Paul_Cezanne/paul-cezanne_blue-pot-and-bottle-of-wine-1902.jpg,Paul_Cezanne
wikiart/John_Singer_Sargent/john-singer-sargent_in-the-alps-1910.jpg,John_Singer_Sargent
wikiart/Pierre_Auguste_Renoir/pierre-auguste-renoir_portrait-of-claude-renoir-1903.jpg,Pierre_Auguste_Renoir
wikiart/Ilya_Repin/ilya-repin_portrait-of-baroness-varvara-ikskul-von-hildenbandt-1889.jpg,Ilya_Repin
wikiart/Pierre_Auguste_Renoir/pierre-auguste-renoir_woman-s-head-the-thinker.jpg,Pierre_Auguste_Renoir
wikiart/Albrecht_Durer/albrecht-durer_st-christopher-carrying-the-infant-christ-1511.jpg,Albrecht_Durer
wikiart/Edgar_Degas/edgar-degas_orchestra-of-the-opera-1869.jpg,Edgar_Degas
wikiart/Eugene_Boudin/eugene-boudin_beach-scene-12.jpg,Eugene_Boudin
wikiart/Vincent_van_Gogh/vincent-van-gogh_blossoming-branches(1).jpg,Vincent_van_Gogh
wikiart/Ivan_Shishkin/ivan-shishkin_landscape.jpg,Ivan_Shishkin
wikiart/Camille_Pissarro/camille-pissarro_forest-scene-with-two-figures.jpg,Camille_Pissarro
wikiart/Boris_Kustodiev/boris-kustodiev_portrait-of-n-v-muraviev-1903.jpg,Boris_Kustodiev
wikiart/Camille_Pissarro/camille-pissarro_path-to-le-chou-pontoise-1878.jpg,Camille_Pissarro
wikiart/Pierre_Auguste_Renoir/pierre-auguste-renoir_nude-study-for-the-large-bathers-1887.jpg,Pierre_Auguste_Renoir
wikiart/Pierre_Auguste_Renoir/pierre-auguste-renoir_seated-nude-at-east-1885.jpg,Pierre_Auguste_Renoir
wikiart/Pablo_Picasso/pablo-picasso_bust-of-a-woman-1942.jpg,Pablo_Picasso
wikiart/Edgar_Degas/edgar-degas_jockeys-1.jpg,Edgar_Degas
wikiart/Vincent_van_Gogh/vincent-van-gogh_torso-of-venus-and-a-landscape-1887.jpg,Vincent_van_Gogh
wikiart/Vincent_van_Gogh/vincent-van-gogh_view-of-saintes-maries-with-cemetery-1888.jpg,Vincent_van_Gogh
wikiart/Salvador_Dali/salvador-dali_port-alguer-1.jpg,Salvador_Dali
wikiart/Vincent_van_Gogh/vincent-van-gogh_alychamps-1888(1).jpg,Vincent_van_Gogh
wikiart/Albrecht_Durer/albrecht-durer_great-piece-of-turf-study-of-weeds-1503.jpg,Albrecht_Durer
wikiart/Childe_Hassam/childe-hassam_view-of-florence-from-san-miniato-1.jpg,Childe_Hassam
wikiart/Ivan_Shishkin/ivan-shishkin_in-crimea.jpg,Ivan_Shishkin
wikiart/Childe_Hassam/childe-hassam_church-at-old-lyme.jpg,Childe_Hassam
wikiart/Nicholas_Roerich/nicholas-roerich_hunter-s-dream-1916.jpg,Nicholas_Roerich
wikiart/Vincent_van_Gogh/vincent-van-gogh_farmers-working-in-the-field-1888(1).jpg,Vincent_van_Gogh
wikiart/Pierre_Auguste_Renoir/pierre-auguste-renoir_still-life-with-strawberries-1.jpg,Pierre_Auguste_Renoir
wikiart/Nicholas_Roerich/nicholas-roerich_tibet-monastery-gelug-pa-1936.jpg,Nicholas_Roerich
wikiart/Vincent_van_Gogh/vincent-van-gogh_state-lottery-office-1882.jpg,Vincent_van_Gogh
wikiart/Eugene_Boudin/eugene-boudin_trouville-the-jettys-low-tide-1894.jpg,Eugene_Boudin
wikiart/Vincent_van_Gogh/vincent-van-gogh_study-of-a-fruit-tree-1890.jpg,Vincent_van_Gogh
wikiart/Vincent_van_Gogh/vincent-van-gogh_torso-of-venus-1887-1.jpg,Vincent_van_Gogh
wikiart/Pierre_Auguste_Renoir/pierre-auguste-renoir_girl-with-a-mandolin-1918.jpg,Pierre_Auguste_Renoir
wikiart/Claude_Monet/claude-monet_garden-in-bordighera-impression-of-morning-1884.jpg,Claude_Monet
wikiart/Claude_Monet/claude-monet_the-jetty-at-le-havre-bad-weather-1870.jpg,Claude_Monet
wikiart/Vincent_van_Gogh/vincent-van-gogh_mills-in-the-neighbourhood-of-dordrecht-1877.jpg,Vincent_van_Gogh
wikiart/Camille_Pissarro/camille-pissarro_the-avenue-sydenham-1871.jpg,Camille_Pissarro
wikiart/Pierre_Auguste_Renoir/pierre-auguste-renoir_the-lesson-1906.jpg,Pierre_Auguste_Renoir
wikiart/Vincent_van_Gogh/vincent-van-gogh_seated-woman-3-1885.jpg,Vincent_van_Gogh
wikiart/Albrecht_Durer/albrecht-durer_three-mighty-ladies-from-livonia-1521.jpg,Albrecht_Durer
wikiart/Pierre_Auguste_Renoir/pierre-auguste-renoir_oedipus-rex-1895.jpg,Pierre_Auguste_Renoir
wikiart/Vincent_van_Gogh/vincent-van-gogh_landscape-with-woman-walking-1883.jpg,Vincent_van_Gogh
wikiart/John_Singer_Sargent/john-singer-sargent_mrs-henry-marquand-1887.jpg,John_Singer_Sargent
wikiart/Rembrandt/rembrandt_the-rich-man-from-the-parable-1627.jpg,Rembrandt
wikiart/Ivan_Shishkin/ivan-shishkin_at-the-church-fence-balaam-1867.jpg,Ivan_Shishkin
wikiart/Vincent_van_Gogh/vincent-van-gogh_four-men-on-a-road-with-pine-trees-1890(1).jpg,Vincent_van_Gogh
wikiart/Nicholas_Roerich/nicholas-roerich_sketches-of-costumes-for-sister-beatrice-1914.jpg,Nicholas_Roerich
wikiart/Vincent_van_Gogh/vincent-van-gogh_wheat-field-with-a-stack-of-wheat-or-hay-1890.jpg,Vincent_van_Gogh
wikiart/Pierre_Auguste_Renoir/pierre-auguste-renoir_portrait-of-a-girl-1880.jpg,Pierre_Auguste_Renoir
wikiart/Ilya_Repin/ilya-repin_duel-between-onegin-and-lenski-1899.jpg,Ilya_Repin
wikiart/Ivan_Shishkin/ivan-shishkin_forest-from-the-mountain-1895.jpg,Ivan_Shishkin
wikiart/Pyotr_Konchalovsky/pyotr-konchalovsky_under-the-trees-1954.jpg,Pyotr_Konchalovsky
wikiart/Vincent_van_Gogh/vincent-van-gogh_sowers-1882.jpg,Vincent_van_Gogh
wikiart/Ivan_Shishkin/ivan-shishkin_lake-in-the-forest.jpg,Ivan_Shishkin
wikiart/Rembrandt/rembrandt_portrait-of-coppenol-1658.jpg,Rembrandt
wikiart/Eugene_Boudin/eugene-boudin_white-clouds-over-the-estuary.jpg,Eugene_Boudin
wikiart/Ilya_Repin/ilya-repin_portrait-of-maria-borisovna-chukovskaya-1909.jpg,Ilya_Repin
wikiart/Marc_Chagall/marc-chagall_moses-and-the-striking-rock-1931.jpg,Marc_Chagall
wikiart/Vincent_van_Gogh/vincent-van-gogh_the-road-to-tarascon-1888.jpg,Vincent_van_Gogh
wikiart/Vincent_van_Gogh/vincent-van-gogh_doctor-gachet-sitting-at-a-table-with-books-and-a-glass-with-sprigs-of-foxglove-1890(1).jpg,Vincent_van_Gogh
wikiart/Nicholas_Roerich/nicholas-roerich_himalayas-66.jpg,Nicholas_Roerich
wikiart/Raphael_Kirchner/raphael-kirchner_old-times-3.jpg,Raphael_Kirchner
wikiart/Edgar_Degas/edgar-degas_russian-dancers-3.jpg,Edgar_Degas
wikiart/Camille_Pissarro/camille-pissarro_the-tedders-1.jpg,Camille_Pissarro
wikiart/Ivan_Shishkin/ivan-shishkin_branches.jpg,Ivan_Shishkin
wikiart/Claude_Monet/claude-monet_the-doges-palace-seen-from-san-giorgio-maggiore-venice.jpg,Claude_Monet
wikiart/Martiros_Saryan/martiros-saryan_bars-and-women-1909.jpg,Martiros_Saryan
wikiart/Martiros_Saryan/martiros-saryan_seller-of-greens-1912.jpg,Martiros_Saryan
wikiart/Pierre_Auguste_Renoir/pierre-auguste-renoir_portrait-of-lucie-berard-1879.jpg,Pierre_Auguste_Renoir
wikiart/Martiros_Saryan/martiros-saryan_mother-of-the-artist-1904.jpg,Martiros_Saryan
wikiart/Claude_Monet/claude-monet_head-of-the-dog.jpg,Claude_Monet
wikiart/Ilya_Repin/ilya-repin_portrait-of-emperor-nicholas-ii-on-the-porch-1896.jpg,Ilya_Repin
wikiart/Rembrandt/rembrandt_st-peter-in-penitence-1645.jpg,Rembrandt
wikiart/Camille_Pissarro/camille-pissarro_study-for-cowherd-at-eragny-1884.jpg,Camille_Pissarro
wikiart/Boris_Kustodiev/boris-kustodiev_portrait-of-s-somov-1913.jpg,Boris_Kustodiev
wikiart/Pierre_Auguste_Renoir/pierre-auguste-renoir_landscape-11.jpg,Pierre_Auguste_Renoir
wikiart/Ilya_Repin/ilya-repin_portrait-of-the-historian-and-archaeologist-ivan-egorovich-zabelin-1877.jpg,Ilya_Repin
wikiart/Rembrandt/rembrandt_a-man-in-an-arboug-1642.jpg,Rembrandt
wikiart/Vincent_van_Gogh/vincent-van-gogh_peasant-woman-head-8.jpg,Vincent_van_Gogh
wikiart/Eugene_Boudin/eugene-boudin_sailing-boats-at-anchor.jpg,Eugene_Boudin
wikiart/Boris_Kustodiev/boris-kustodiev_on-the-promenade-1922.jpg,Boris_Kustodiev
wikiart/Pablo_Picasso/pablo-picasso_couple-of-dancers-1915.jpg,Pablo_Picasso
wikiart/Vincent_van_Gogh/vincent-van-gogh_enclosed-wheat-field-with-reaper-1889(1).jpg,Vincent_van_Gogh
wikiart/Salvador_Dali/salvador-dali_portrait-of-mrs-mary-sigall.jpg,Salvador_Dali
wikiart/Gustave_Dore/gustave-dore_and-now-expecting-each-hour-their-great-adventurer-from-the-search-of-foreign-worlds.jpg,Gustave_Dore
wikiart/Claude_Monet/claude-monet_the-japanese-bridge-the-water-lily-pond.jpg,Claude_Monet
wikiart/Vincent_van_Gogh/vincent-van-gogh_sketch-of-a-left-hand-1886.jpg,Vincent_van_Gogh
wikiart/Ivan_Aivazovsky/ivan-aivazovsky_view-of-gunib-1868.jpg,Ivan_Aivazovsky
wikiart/Pierre_Auguste_Renoir/pierre-auguste-renoir_child-with-cat-julie-manet-1887.jpg,Pierre_Auguste_Renoir
wikiart/Vincent_van_Gogh/vincent-van-gogh_harvest-landscape-1888-1(1).jpg,Vincent_van_Gogh
wikiart/Gustave_Dore/gustave-dore_purgatorio-canto-8.jpg,Gustave_Dore
wikiart/Camille_Pissarro/camille-pissarro_the-pont-royal-and-the-pavillion-de-flore-1903.jpg,Camille_Pissarro
wikiart/Pablo_Picasso/pablo-picasso_sabartes-as-decadent-poet.jpg,Pablo_Picasso
wikiart/Martiros_Saryan/martiros-saryan_sunny-landscape-1923.jpg,Martiros_Saryan
wikiart/Raphael_Kirchner/raphael-kirchner_parfums-1900-4.jpg,Raphael_Kirchner
wikiart/Paul_Cezanne/paul-cezanne_the-abandoned-house-1879.jpg,Paul_Cezanne
wikiart/Claude_Monet/claude-monet_clifftop-walk-at-pourville.jpg,Claude_Monet
wikiart/Rembrandt/rembrandt_a-wooded-road.jpg,Rembrandt
wikiart/Nicholas_Roerich/nicholas-roerich_message-from-shambhala.jpg,Nicholas_Roerich
wikiart/Salvador_Dali/salvador-dali_plant.jpg,Salvador_Dali
wikiart/Nicholas_Roerich/nicholas-roerich_mountain-luton-1922.jpg,Nicholas_Roerich
wikiart/Claude_Monet/claude-monet_view-at-rouelles-le-havre.jpg,Claude_Monet
wikiart/Pierre_Auguste_Renoir/pierre-auguste-renoir_woman-leaning-on-her-elbow-1918.jpg,Pierre_Auguste_Renoir
wikiart/Pierre_Auguste_Renoir/pierre-auguste-renoir_pink-and-blue-1881.jpg,Pierre_Auguste_Renoir
wikiart/Albrecht_Durer/albrecht-durer_way-to-calvary-1527.jpg,Albrecht_Durer
wikiart/Boris_Kustodiev/boris-kustodiev_the-model-wearing-a-greatcoat-1900.jpg,Boris_Kustodiev
wikiart/Pierre_Auguste_Renoir/pierre-auguste-renoir_camille-monet-reading-1872.jpg,Pierre_Auguste_Renoir
wikiart/Claude_Monet/claude-monet_the-church-at-varengeville-and-the-gorge-of-les-moutiers.jpg,Claude_Monet
wikiart/Ivan_Aivazovsky/ivan-aivazovsky_view-of-the-big-cascade-in-petergof-and-the-great-palace-of-petergof-1837.jpg,Ivan_Aivazovsky
wikiart/Pierre_Auguste_Renoir/pierre-auguste-renoir_peaches-and-almonds.jpg,Pierre_Auguste_Renoir
wikiart/Camille_Pissarro/camille-pissarro_autumn-morning-1892.jpg,Camille_Pissarro
wikiart/Pierre_Auguste_Renoir/pierre-auguste-renoir_the-gust-of-wind.jpg,Pierre_Auguste_Renoir
wikiart/Pierre_Auguste_Renoir/pierre-auguste-renoir_after-bathing.jpg,Pierre_Auguste_Renoir
wikiart/Rembrandt/rembrandt_joseph-and-potiphar-s-wife-1634.jpg,Rembrandt
wikiart/Ilya_Repin/ilya-repin_portrait-of-e-d-batasheva-1891.jpg,Ilya_Repin
wikiart/Rembrandt/rembrandt_belshazzar-s-feast-1635.jpg,Rembrandt
wikiart/Pyotr_Konchalovsky/pyotr-konchalovsky_peterhof-1931-1.jpg,Pyotr_Konchalovsky
wikiart/Boris_Kustodiev/boris-kustodiev_morning-1910.jpg,Boris_Kustodiev
wikiart/Edgar_Degas/edgar-degas_alexander-and-bucephalus-detail-1861-1.jpg,Edgar_Degas
wikiart/Nicholas_Roerich/nicholas-roerich_stronghold-of-walls-1925.jpg,Nicholas_Roerich
wikiart/Albrecht_Durer/albrecht-durer_arm-of-eve.jpg,Albrecht_Durer
wikiart/Albrecht_Durer/albrecht-durer_head-of-the-mark-1526.jpg,Albrecht_Durer
wikiart/Ivan_Shishkin/ivan-shishkin_noon-suburbs-of-moscow-bratsevo-1866.jpg,Ivan_Shishkin
wikiart/Nicholas_Roerich/nicholas-roerich_russian-easter-1924.jpg,Nicholas_Roerich
wikiart/Raphael_Kirchner/raphael-kirchner_yvonne-shelton-1.jpg,Raphael_Kirchner
wikiart/Claude_Monet/claude-monet_boats-lying-at-low-tide-at-facamp.jpg,Claude_Monet
wikiart/Albrecht_Durer/albrecht-durer_fighting-seekentauren.jpg,Albrecht_Durer
wikiart/Rembrandt/rembrandt_medea-or-the-marriage-of-jason-and-creusa-1648.jpg,Rembrandt
wikiart/Pierre_Auguste_Renoir/pierre-auguste-renoir_the-clown-james-bollinger-mazutreek-1868.jpg,Pierre_Auguste_Renoir
wikiart/Paul_Cezanne/paul-cezanne_landscape-1867.jpg,Paul_Cezanne
wikiart/John_Singer_Sargent/john-singer-sargent_madame-x-also-known-as-madame-pierre-gautreau-1884.jpg,John_Singer_Sargent
wikiart/Pierre_Auguste_Renoir/pierre-auguste-renoir_young-woman-at-her-toilette.jpg,Pierre_Auguste_Renoir
wikiart/Vincent_van_Gogh/vincent-van-gogh_walking-couple-1886.jpg,Vincent_van_Gogh
wikiart/Camille_Pissarro/camille-pissarro_wash-house-at-bougival-1872.jpg,Camille_Pissarro
wikiart/Claude_Monet/claude-monet_norway-sandviken-village-in-the-snow.jpg,Claude_Monet
wikiart/Albrecht_Durer/albrecht-durer_rest-on-the-flight-to-egypt.jpg,Albrecht_Durer
wikiart/Ivan_Aivazovsky/ivan-aivazovsky_sunny-day-1884.jpg,Ivan_Aivazovsky
wikiart/Claude_Monet/claude-monet_the-red-house.jpg,Claude_Monet
wikiart/Boris_Kustodiev/boris-kustodiev_introduction-picture-from-the-magazine-vampire-1905.jpg,Boris_Kustodiev
wikiart/Albrecht_Durer/albrecht-durer_abduction-of-proserpine-on-a-unicorn-1516.jpg,Albrecht_Durer
wikiart/Pierre_Auguste_Renoir/pierre-auguste-renoir_young-mother-1898.jpg,Pierre_Auguste_Renoir
wikiart/Vincent_van_Gogh/vincent-van-gogh_lamp-in-front-of-a-window.jpg,Vincent_van_Gogh
wikiart/Nicholas_Roerich/nicholas-roerich_temple-in-naggar-1929.jpg,Nicholas_Roerich
wikiart/John_Singer_Sargent/john-singer-sargent_capri-girl-1878.jpg,John_Singer_Sargent
wikiart/Ivan_Shishkin/ivan-shishkin_autumn-forest-1876.jpg,Ivan_Shishkin
wikiart/Vincent_van_Gogh/vincent-van-gogh_boy-cutting-grass-with-a-sickle-1881(1).jpg,Vincent_van_Gogh
wikiart/Camille_Pissarro/camille-pissarro_road-in-port-maryl-1872.jpg,Camille_Pissarro
wikiart/Gustave_Dore/gustave-dore_the-cross.jpg,Gustave_Dore
wikiart/Vincent_van_Gogh/vincent-van-gogh_landscape-with-the-wall-of-a-farm-1888.jpg,Vincent_van_Gogh
wikiart/Albrecht_Durer/albrecht-durer_the-knight-death-and-the-devil-1513.jpg,Albrecht_Durer
wikiart/Pierre_Auguste_Renoir/pierre-auguste-renoir_reclining-nude.jpg,Pierre_Auguste_Renoir
wikiart/Claude_Monet/claude-monet_the-siene-near-vernon.jpg,Claude_Monet
wikiart/Vincent_van_Gogh/vincent-van-gogh_landscape-with-alphonse-daudet-s-windmill-1888.jpg,Vincent_van_Gogh
wikiart/Rembrandt/rembrandt_view-of-amsterdam-1640.jpg,Rembrandt
wikiart/Edgar_Degas/edgar-degas_mademoiselle-didau-at-the-piano-1872.jpg,Edgar_Degas
wikiart/Pierre_Auguste_Renoir/pierre-auguste-renoir_breakfast-at-berneval-1898.jpg,Pierre_Auguste_Renoir
wikiart/Pyotr_Konchalovsky/pyotr-konchalovsky_torpedo-boats.jpg,Pyotr_Konchalovsky
wikiart/Pablo_Picasso/pablo-picasso_girl-in-chair-1952.jpg,Pablo_Picasso
wikiart/Pyotr_Konchalovsky/pyotr-konchalovsky_still-life-oranges-and-radishes-kislovodsk-1934.jpg,Pyotr_Konchalovsky
wikiart/Paul_Cezanne/paul-cezanne_mill-on-the-river.jpg,Paul_Cezanne
wikiart/Camille_Pissarro/camille-pissarro_landscape-at-eragny-1894.jpg,Camille_Pissarro
wikiart/Martiros_Saryan/martiros-saryan_bjni-fort-1946.jpg,Martiros_Saryan
wikiart/Camille_Pissarro/camille-pissarro_peasant-woman-warming-herself-1883.jpg,Camille_Pissarro
wikiart/Salvador_Dali/salvador-dali_iesus-flagellatus-john-19-1-1964.jpg,Salvador_Dali
wikiart/Ivan_Aivazovsky/ivan-aivazovsky_chapel-on-the-beach.jpg,Ivan_Aivazovsky
wikiart/Nicholas_Roerich/nicholas-roerich_shepherd-1912.jpg,Nicholas_Roerich
wikiart/Rembrandt/rembrandt_hendrickje-stoffels-in-velvet-beret.jpg,Rembrandt
wikiart/Camille_Pissarro/camille-pissarro_stagecoach-to-louveciennes-1870.jpg,Camille_Pissarro
wikiart/Ivan_Shishkin/ivan-shishkin_summer-day-1891.jpg,Ivan_Shishkin
wikiart/Camille_Pissarro/camille-pissarro_landscape-at-varengeville-1899.jpg,Camille_Pissarro
wikiart/Pyotr_Konchalovsky/pyotr-konchalovsky_still-life-grape-1929.jpg,Pyotr_Konchalovsky
wikiart/Ivan_Aivazovsky/ivan-aivazovsky_towers-on-the-rock-near-bosporus-1853.jpg,Ivan_Aivazovsky
wikiart/Ilya_Repin/ilya-repin_portrait-of-tatiana-rechinskay-1882.jpg,Ilya_Repin
wikiart/Pyotr_Konchalovsky/pyotr-konchalovsky_still-life-peonies-at-the-window-1948.jpg,Pyotr_Konchalovsky
wikiart/Ivan_Aivazovsky/ivan-aivazovsky_storm-at-sea-1893-1.jpg,Ivan_Aivazovsky
wikiart/Ivan_Shishkin/ivan-shishkin_goutweed-grass.jpg,Ivan_Shishkin
wikiart/Claude_Monet/claude-monet_the-flood.jpg,Claude_Monet
wikiart/Vincent_van_Gogh/vincent-van-gogh_girl-with-pinafore-half-figure-1883(1).jpg,Vincent_van_Gogh
wikiart/Ivan_Shishkin/ivan-shishkin_view-of-valaam-island-kukko-1860-1.jpg,Ivan_Shishkin
wikiart/Vincent_van_Gogh/vincent-van-gogh_woman-feeding-chickens-1883.jpg,Vincent_van_Gogh
wikiart/Ivan_Shishkin/ivan-shishkin_a-woman-with-a-boy-in-the-forest-1868.jpg,Ivan_Shishkin
wikiart/Pyotr_Konchalovsky/pyotr-konchalovsky_hamlet-sheep-1931.jpg,Pyotr_Konchalovsky
wikiart/Vincent_van_Gogh/vincent-van-gogh_the-kingfisher-1886.jpg,Vincent_van_Gogh
wikiart/Rembrandt/rembrandt_winter-landscape-1646.jpg,Rembrandt
wikiart/Eugene_Boudin/eugene-boudin_river-near-abbeville-1894.jpg,Eugene_Boudin
wikiart/Ivan_Aivazovsky/ivan-aivazovsky_pushkin-at-the-top-of-the-ai-petri-mountain-at-sunrise-1899.jpg,Ivan_Aivazovsky
wikiart/Marc_Chagall/marc-chagall_near-saint-jeannet-1969.jpg,Marc_Chagall
wikiart/Camille_Pissarro/camille-pissarro_seated-peasant-girl-1883.jpg,Camille_Pissarro
wikiart/Nicholas_Roerich/nicholas-roerich_sanctuaries-1924-1.jpg,Nicholas_Roerich
wikiart/Rembrandt/rembrandt_the-raising-of-lazarus-1630.jpg,Rembrandt
wikiart/Pablo_Picasso/pablo-picasso_head-of-a-man-1.jpg,Pablo_Picasso
wikiart/Paul_Cezanne/paul-cezanne_ginger-jar.jpg,Paul_Cezanne
wikiart/Eugene_Boudin/eugene-boudin_sky-1863.jpg,Eugene_Boudin
wikiart/Nicholas_Roerich/nicholas-roerich_morning-1931.jpg,Nicholas_Roerich
wikiart/Salvador_Dali/salvador-dali_st-helena-of-port-lligat.jpg,Salvador_Dali
wikiart/John_Singer_Sargent/john-singer-sargent_portrait-of-mademoiselle-suzanne-poirson-1884.jpg,John_Singer_Sargent
wikiart/Claude_Monet/claude-monet_the-seine-near-giverny-2.jpg,Claude_Monet
wikiart/Vincent_van_Gogh/vincent-van-gogh_tiled-roof-with-chimneys-and-church-tower-1888.jpg,Vincent_van_Gogh
wikiart/Pyotr_Konchalovsky/pyotr-konchalovsky_portrait-of-o-konchalovskaya-1909.jpg,Pyotr_Konchalovsky
wikiart/Ivan_Aivazovsky/ivan-aivazovsky_burning-ship-the-episode-of-the-russian-turkish-war.jpg,Ivan_Aivazovsky
wikiart/Pierre_Auguste_Renoir/pierre-auguste-renoir_the-reader-seated-young-woman-1887.jpg,Pierre_Auguste_Renoir
wikiart/Camille_Pissarro/camille-pissarro_the-fishmarket-dieppe-1902.jpg,Camille_Pissarro
wikiart/Pyotr_Konchalovsky/pyotr-konchalovsky_yenisei-1951.jpg,Pyotr_Konchalovsky
wikiart/Edgar_Degas/edgar-degas_the-toilette-after-the-bath.jpg,Edgar_Degas
wikiart/Gustave_Dore/gustave-dore_the-lion.jpg,Gustave_Dore
wikiart/Raphael_Kirchner/raphael-kirchner_girls-with-good-luck-charms.jpg,Raphael_Kirchner
wikiart/Pierre_Auguste_Renoir/pierre-auguste-renoir_midday-landscape.jpg,Pierre_Auguste_Renoir
wikiart/Rembrandt/rembrandt_portrait-of-rembrandt-van-rijn.jpg,Rembrandt
wikiart/Martiros_Saryan/martiros-saryan_flowers-1913.jpg,Martiros_Saryan
wikiart/Nicholas_Roerich/nicholas-roerich_the-court-of-prince-vladimir-galitsky-study-of-scene-design-for-prince-igor-1914-3.jpg,Nicholas_Roerich
